repair_queue_type,repair_reasons,reviewId,rating,publishedDate,text,competitor,year,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,annotation_method,annotation_status
suspect_ai_label,spam_theme_may_be_low_response,68ee5842fc1bd0574f19f52e,2,2025-10-14 16:03:46+00:00,"I've been very disappointed when trying to use bark. I must've submitted maybe half a dozen different job searches onto bark and every single time I've requested reply's from at least 5 of the professionals that have been suggested to me and I can count on one hand the number of people who've actually replied, and that's rolling every request into one. None of them have ever been very quick about it even when their profiles love to boast about sub 2 hour reply times. To date I have hired no one from Bark to do any jobs I've needed doing. ",Bark,2025,Relevant,Customer,Too many provider contacts / spam,,Too many provider contacts / spam,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,68ea3bac8b348a59f15ae246,2,2025-10-11 13:12:45+00:00,I feel now that l was taken in on the first visit.  I paid a lot to have ground treated with an anti fungal after being shown some fungi found.  Also extra to spray ivy to kill it off and told l would  see a difference.  This has not been noticeable.  This is showing no sign of having worked. However because l would not have a separate part of garden sprayed three weeks later and having been told he would charge £15.00 an hour in future the company now say it's not cost effective.  I feel cheated and they have not given me a breakdown invoice despite having paid over £500 for first visit.  Our son ask me to get one as it was the sprays they said were costly.   If l had not thought they were reputable l would not have handbrake in just be careful.,Bark,2025,Relevant,Customer,Pricing / quote transparency,,Pricing / quote transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,spam_theme_may_be_low_response,68d72cf272e7028e3ab21d87,2,2025-09-27 02:16:50+00:00,"Although I replied to your prompts a few times, I did not get a response from anyone.",Bark,2025,Relevant,Customer,Too many provider contacts / spam,,Too many provider contacts / spam,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,fake_invalid_leads_without_lead_evidence,67a074d62356629e334c4613,2,2025-02-03 09:48:38+00:00,"Au départ cela semble intéressant d'autant plus qu'au démarrage ils retournaient les crédits si la personne ""achetée"" ne répondait pas ou prenait qqn d'autre.
Maintenant les prospects étant pour l'immense majorité peu fiables et juste là par curiosité vous payez à fond perdu.
Je ne recommande absolument pas ",Bark,2025,Relevant,Service Provider / Business,Fake / invalid leads,,Fake / invalid leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,fake_invalid_leads_without_lead_evidence,664cb1f2d02740a6a2454cc7,2,2024-05-21 16:38:42+00:00,"Ich bin jetzt innerhalb von 2-3 Jahren das zweite Mal von diesem Unternehmen angeschrieben worden. Beim ersten Mal konnte ich noch nachvollziehen, woher sie meine E-Mail Adresse haben, mittlerweile mit meiner neuen Seite war es unmöglich auf legale Weise über meine Homepage an meine ""private"" E-Mail Adresse zu kommen, an die die Mails gesendet werden. Zudem verbiete ich über die Nutzungsbedingungen meiner Seite die unaufgeforderte Zusendung solcher Angebote selbst an meine professionelle Adresse, weil diese Firma sich oft damit rausredet, die Adresse angeblich legal über Webseiten beschafft zu haben.
Also, weder habe ich mich irgendwo eingetragen oder registriert, noch ist meine private E-Mail Adresse irgendwo sichtbar und die Angebote, die man erhält, sind in über 80% der Fälle definitiv nicht passend oder glaubwürdig.
Ich habe Bark versucht in einer Antwort zur Rede zu stellen, woher sie meine Daten haben und gesagt, dass ich kein Interesse habe, bisher aber ohne Erfolg. Keine Antwort, aber weiterhin Angebots E-Mails. Ich sage, Vorsicht bei diesem Unternehmen.
UPDATE 31.05.2024: Mittlerweile bekomme ich keine Angebote mehr, Bark hat aber versucht diesen Eintrag löschen zu lassen und möchte jetzt weitere Daten von mir, um den Fall als ""echt"" einstufen und besser reagieren zu können... ich bleibe also bei meiner Meinung und wünsche keinen weiteren Kontakt zu diesem Unternehmen.",Bark,2024,Relevant,Service Provider / Business,Fake / invalid leads,,Fake / invalid leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,6a7e7c3862597378e44907be,1,2026-08-14 04:23:52+00:00,"One of the most shady, unethical companies out there. Before signing up:

1. Make sure you know exactly how to cancel
2. DEFINITELY ask what your total monthly cost is going to be (they're going to dance around the question)
3. Beware of that sales team that sales team that randomly calls and tries to get you to drastically increase your ad spend.
4. Ask about the difference between a credit and a bonus. They will make it sound like they're offering you an upfront credit
5. Just don't waste your time with them",Yelp,2026,Relevant,Service Provider / Business,Sales pressure / contract terms,,Sales pressure / contract terms,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,6a7d04be4f9282db1c215d0f,1,2026-08-13 01:41:50+00:00,"Unless you have unlimited finances, unlimited patience and you don't mind being over charged, hi pressure sales people who don't want to take no for an answer, talk over you, hang up on you, not giving you ALL of the information and have problems getting logged on to the site that should tell you what you are getting for $$$ a day they are charging...AVOID THEM LIKE THE PLAGUE.  They are not worth the frustration that they cause.",Yelp,2026,Relevant,Service Provider / Business,Sales pressure / contract terms,,Sales pressure / contract terms,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference | fake_invalid_leads_without_lead_evidence,6a7bdff27be1f9fe958b994d,1,2026-08-12 04:52:34+00:00,They keep recreating a business that has not existed for more than 10 years. I have had to remove it more than 6 times now. They are a joke and I am fed up with them. ,Yelp,2026,Relevant,Service Provider / Business,Fake / invalid leads,,Fake / invalid leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,6a7b07d1d4034fb85b61a8b1,1,2026-08-11 13:30:25+00:00,Avoid this company at all costs. They will try and upsell you on the car and then totally abandon you when you get stranded with a flat tire. We have been fighting for the tire reimbursement for two months even though we purchased the full insurance package. They are completely untrustworthy. ,Yelp,2026,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,6a75e74ed66ad94075c118d4,1,2026-08-07 16:10:22+00:00,Beware. Kerrigan roofers are not what they say. Website says free estimates but for so many reasons we back away from them and they proceeded to send us a bill for the estimate! Plus so many untruths along the way. Beware!!,Yelp,2026,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,6a74f0de17556356a660f607,1,2026-08-06 22:38:54+00:00,"I was a loyal client for 3 years.  They implemented a cancellation fee of 50% of the service you were to have.  I called 1 hour past the 24 hours and explained the cancellation was due to a family emergency.  Guess what, they tried to charge my debit card (luckily it was locked) and said they no longer wanted my business.  Harsh, thoughtless, money hungry.",Yelp,2026,Relevant,Customer,Customer support,,Customer support,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,6a6af07f009f90f66c578dc2,1,2026-07-30 08:34:39+00:00,"p#nche app desesperada, esa todo forzando me a instalar su p#nche app solo para eso yo podiendo me descargar una p#nche imagen proveniente de ahi",Yelp,2026,Relevant,Customer,Privacy / unwanted contact,,Privacy / unwanted contact,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a62296a45c76542c6b7353e,1,2026-07-23 16:47:06+00:00,"I’ve had a frustrating experience every time dealing with Yelp’s sales and support teams.
First, I was told during sign-up that I would not be charged for 4 months, but I was billed over $1,200 after 2 months. When I contacted support to resolve the issue, the charge was ultimately denied and never corrected. I was told I had to speak with the person that signed me up and they could not be reached.
After paying this amount, my search results and visibility were still very poor, which made the situation even more disappointing.
Separately from the billing issue, the sales outreach has also been difficult to deal with. Representatives frequently schedule appointments or calls at times when my business is closed on purpose. Emails and follow-ups often go unanswered, and returning calls can take a long time. After waiting for over an hour they will answer the phone and hang up on you in a second or the line will simply drop.
When you do reach someone, you may be transferred between multiple people who say they cannot help. Fixing a duplicate account took several inquiries. Some conversations have felt more argumentative than helpful, and overall it has been a very time-consuming process.
I also do not like the basis of the business model. It feels like businesses are given pages with incomplete or missing information and then pressured to pay in order to make the listing look decent or function properly. The ad program that was supposed to be free had zero real life sale conversions.
Businesses rely on clear communication, accurate billing information, and responsive support. Based on my experience, Yelp needs significant improvement in these areas.",Yelp,2026,Relevant,Service Provider / Business,Billing / refunds,Customer support,Billing / refunds | Customer support,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
